NO,Operator,Node_Status,Life,Asset,Province,Service_Center,Brand,NE_IP,NE_Name,NE_Type,Bandwidth,Used_Port,Free_Port,Total,Battery_life,Type,PON_Type,OLT_Slot,Platform,Name_Umbo,customer_Umbo,OLT_Twin,Procurement_OLT,Procurement_Battery_Li_On,Battery_Site,Asset_Battery,Check_Update_OLT
"3406","USO","null","null","null","นครสวรรค์","นครสวรรค์ 1","ZTE","10.223.239.20","nsn-tkr-usoolt517","C320v2","10G","1","7","10","3 - 5 ปี","ไม่พบใน Mng","null","2 Slot","-","nsn-tkr-USOOLT517","9","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3407","NT","Online","รอสอบถาม","null","กำแพงเพชร","กำแพงเพชร 2","ZTE","10.230.77.69","KPT_NT2_KPE_Outdoor(LR)","C320v2","10G","1","7","10","3 - 5 ปี","Outdoor","LR","2 Slot","-","KPT_NT2_KPE_โกสัมพีนคร_OUTDOOR[LR]","9","no","null","null","null","null","OLT ยังใช้"
"3408","USO","null","null","null","นครสวรรค์","นครสวรรค์ 1","ZTE","10.223.239.10","nsn-pyh-usoolt502","C320v2","10G","2","6","10","3 - 5 ปี","ไม่พบใน Mng","null","2 Slot","-","nsn-pyh-USOOLT502","10","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3409","USO","null","null","null","นครสวรรค์","นครสวรรค์ 1","ZTE","10.223.239.22","nsn-tkr-usoolt520","C320v2","10G","2","6","10","3 - 5 ปี","ไม่พบใน Mng","null","2 Slot","-","nsn-tkr-USOOLT520","10","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3410","BigRock","null","null","null","พิษณุโลก","พิษณุโลก 1","ZTE","10.223.165.133","plk-wkg-bigrock-olt01-BAN KHLONG MA KLUEA(10.223.165.133)","C320v2","10G","3","5","10","3 - 5 ปี","ไม่พบใน Mng","null","2 Slot","-","OLT_Big Rock บ้านคลองมะเกลือ (ZTE)","10","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3411","24K","null","null","null","นครสวรรค์","ตาคลี 1","ZTE","10.223.162.238","nsn-tkhw8-24kolt01(10.223.162.238) Hua Wai 8","C320v2","10G","2","6","10","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3412","USO","null","null","null","กำแพงเพชร","กำแพงเพชร 1","ZTE","10.223.243.59","kpt-kpt-usoolt562nkm","C320v2","10G","5","3","10","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","kpt-kpt-USOOLT562NKM","10","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3413","BigRock","null","null","null","ลำปาง","เถิน 1","ZTE","10.223.158.199","lpg-phb-bigrock-olt01(10.223.158.199)","C320v2","10G","1","7","9","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3414","USO","null","null","null","เพชรบูรณ์","ศรีเทพ","ZTE","10.223.242.3","pbn-stp-usoolt500 (10.223.242.3)","C320v2","10G","1","7","9","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","pbn-stp-usoolt500 (USO-หนองย่างทอย)","9","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3415","USO","null","null","null","นครสวรรค์","นครสวรรค์ 1","ZTE","10.223.239.31","nsn-csg-nsn-nba-usoolt535","C320v2","10G","2","6","9","3 - 5 ปี","ไม่พบใน Mng","null","2 Slot","-","nsn-nba-USOOLT535","9","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3416","BigRock","null","null","null","นครสวรรค์","ตาคลี 1","ZTE","10.223.216.27","nsn-tkltr-bigrock-olt01(10.223.216.27)","C320v2","10G","1","7","9","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3417","BigRock","null","null","null","แม่ฮ่องสอน","แม่สะเรียง 1","ZTE","10.223.160.40","msn-msr-bigrock-olt04(10.223.160.40) Kong Pare Nure","C320v2","10G","2","6","9","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3418","24K","null","null","null","อุตรดิตถ์","อุตรดิตถ์ 1","ZTE","10.223.171.54","utt-lle-24kolt01(10.223.171.54) MaHaRad Mu11","C320v2","10G","1","7","9","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3419","NT","Online","รอสอบถาม","null","เพชรบูรณ์","หล่มสัก 2","Broadwan","10.152.239.131","NT1_โหนดบ้านอีเลิศ","P3608","10G","3","5","9","1 - 2 ปี","Outdoor","LR","1 Slot (8 EPON)","-","null","null","no","null","null","null","null","OLT ยังใช้"
"3420","USO","null","null","null","กำแพงเพชร","สลกบาตร","ZTE","10.223.243.3","kpt-slb-usoolt554nsr (10.223.243.3)","C320v2","10G","0","8","9","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","kpt-slb-USOOLT554NSR","9","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3421","NT","Online","รอสอบถาม","null","เชียงใหม่","จอมทอง","ZTE","10.230.4.66","CMI_NT2_MHLG_Outdoor(ER)","C320v2","1G","2","6","9","6 - 8 ปี","Outdoor","ER","2 Slot","-","cmi_mhlg_olt01_(มะหินหลวง ม.19)","7","no","null","null","null","null","OLT ยังใช้"
"3422","NT","Online","รอสอบถาม","null","เชียงใหม่","null","Huawei_NT2","10.230.238.6","SCUB_SIWALE(สีวลีเชิงดอย)_Indoor(LR)","MA5600T","10G","3","1","9","ไม่ระบุ","Indoor","LR","16 Slot","-","null","null","no","null","null","null","null","OLT ยังใช้"
"3423","24K","null","null","null","พิจิตร","พิจิตร 1","ZTE","10.223.164.47","pct-whd-24kolt01(10.223.164.47)","C320v2","10G","2","6","9","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3424","NT","Online","รอสอบถาม","null","พิจิตร","บางมูลนาก","Huawei_NT1","10.152.48.130","BangPhai_MA5608T(10.152.48.130)","MA5608T","10G","3","5","9","3 - 5 ปี","ไม่ระบุ","0","2 Slot","-","NT1_บางไผ่","10","no","null","null","null","null","OLT ยังใช้"
"3425","USO","null","null","null","พิษณุโลก","พิษณุโลก 1","ZTE","10.223.237.17","PLK_ USO_OLT686_ ban dong-10.223.237.17","C320v2","10G","5","3","9","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","USO-OLT686_ บ้านดง","9","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3426","NT","Online","รอสอบถาม","null","เชียงใหม่","จอมทอง","ZTE","10.230.4.56","CMI_NT2_PHF_Outdoor(ZR)","C320v2","1G","1","7","9","6 - 8 ปี","Outdoor","ZR","2 Slot","-","cmi_phf_olt01_(ปางหินฝน)","7","no","null","null","null","null","OLT ยังใช้"
"3427","NT","Online","รอสอบถาม","null","เชียงใหม่","เชียงดาว","Fiberhome","10.162.56.130","CMI_NT1_CDO_Indoor(LR)","AN5516-04","10G","1","7","9","3 - 5 ปี","Indoor","LR","2 Slot","-","OLT_NT1_เชียงดาว","5","no","null","null","null","null","OLT ยังใช้"
"3428","NT","Online","รอสอบถาม","null","พิษณุโลก","นครไทย","ZTE","10.229.12.193","PLK_NT2_TSK_ctk_10.229.12.193_Outdoor(LR)","C320v1.2","10G","3","5","9","3 - 5 ปี","Outdoor","LR","2 Slot","-","บ้านท่าสะแก","7","no","null","null","null","null","OLT ยังใช้"
"3429","USO","null","null","null","นครสวรรค์","นครสวรรค์ 1","ZTE","10.223.239.11","nsn-ttk-usoolt503","C320v2","10G","3","5","9","3 - 5 ปี","ไม่พบใน Mng","null","2 Slot","-","nsn-ttk-USOOLT503","9","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3430","USO","null","null","null","พิษณุโลก","พิษณุโลก 1","ZTE","10.223.237.9","PLK_USO_OLT639_ nam rin_2-10.223.237.9","C320v2","10G","4","4","9","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","OLT_USO_639_บ้านน้ำริน","9","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3431","BigRock","null","null","null","น่าน","เวียงสา","ZTE","10.223.161.57","nan-kst-bigrock-olt01(10.223.161.57)","C320v2","1G","1","7","9","3 - 5 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3432","USO","null","null","null","นครสวรรค์","นครสวรรค์ 1","ZTE","10.223.239.9","nsn-ttk-usoolt499","C320v2","10G","3","5","9","3 - 5 ปี","ไม่พบใน Mng","null","2 Slot","-","nsn-ttk-USOOLT499","9","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3433","24K","null","null","null","กำแพงเพชร","คลองขลุง","ZTE","10.223.157.63","kpt-ptg-24kolt01(10.223.157.63)","C320v2","10G","2","6","9","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3434","24K","null","null","null","เชียงใหม่","จอมทอง","ZTE","10.223.154.82","cmi-wlg4-24kolt01(10.223.154.82)","C320v2","10G","1","7","9","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3435","BigRock","null","null","null","แม่ฮ่องสอน","แม่สะเรียง 1","ZTE","10.223.160.50","msn-smo-bigrock-olt04(10.223.160.50) Um Da Nuer","C320v2","10G","2","6","9","3 - 5 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3436","USO","null","null","null","พิษณุโลก","พิษณุโลก 1","ZTE","10.223.237.7","PLK_USO_OLT633_ na phan-10.223.237.7","C320v2","10G","7","1","9","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","OLT_USO_633_บ้านนาพราน","9","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3437","24K","null","null","null","นครสวรรค์","ท่าตะโก","ZTE","10.223.162.212","nsn-pslpps3-24kolt01(10.223.162.212) Pho Prasat 3","C320v2","10G","2","6","9","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3438","BigRock","null","null","null","พะเยา","พะเยา 1","ZTE","10.223.167.114","pyo-map-bigrock-olt01(10.223.167.114)","C320v2","10G","2","6","9","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3439","BigRock","null","null","null","น่าน","ปัว","ZTE","10.223.161.59","nan-btk-bigrock-olt01(10.223.161.59)","C320v2","10G","2","6","9","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3440","NT","Online","รอสอบถาม","null","เชียงใหม่","null","ZTE","10.230.2.151","CMI_C620","C620","10G","9","7","9","ไม่ระบุ","ไม่ระบุในชื่อ Node","null","2 Slot","New Platform","null","null","no","null","null","null","null","OLT ยังใช้"
"3441","NT","Online","รอสอบถาม","null","พิษณุโลก","วังทอง","ZTE","10.229.12.209","PLK_NT2_BNR_namrin_10.229.12.209_Outdoor(LR)","C320v1.2","10G","4","12","9","1 - 2 ปี","Outdoor","LR","2 Slot","-","NT2_บ้านน้ำริน","12","no","null","null","null","null","OLT ยังใช้"
"3442","24K","null","null","null","เชียงใหม่","จอมทอง","ZTE","10.223.154.25","cmi-mlt6-24kolt01(10.223.154.25)","C320v2","10G","1","7","9","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3443","24K","null","null","null","ตาก","แม่สอด 1","ZTE","10.223.169.17","tak-upg-24kolt01(10.223.169.17)","C320v2","10G","1","7","9","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3444","BigRock","null","null","null","พิษณุโลก","พิษณุโลก 1","ZTE","10.223.165.135","plk-wkg-bigrock-olt03-BAN NONG SA KAE(10.223.165.135)","C320v2","10G","1","7","8","3 - 5 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3445","BigRock","null","null","null","อุทัยธานี","หนองฉาง","ZTE","10.223.170.91","uti-rtte-bigrock-olt01 (10.223.170.91)","C320v2","10G","1","7","8","3 - 5 ปี","ไม่พบใน Mng","null","2 Slot","-","OLT_BR_รพสต.ล่องตาที","8","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"3446","NT","Online","รอสอบถาม","null","พิจิตร","พิจิตร 1","Calix","10.152.94.141","NT1_ชุมชนบ้านดงเสือเหลือง","E7-2","10G","1","7","8","1 - 2 ปี","Outdoor","LR","2 Slot (Max 24 Port)","-","null","null","no","null","null","null","null","OLT ยังใช้"
"3447","NT","Online","รอสอบถาม","null","อุทัยธานี","หนองฉาง","Calix","10.152.69.138","NT1_วัดท่าซุง","E7-2","10G","5","3","8","1 - 2 ปี","Outdoor","LR","2 Slot (Max 24 Port)","-","null","null","no","null","2569","48V 20Ah","207511277988","OLT ยังใช้"
"3448","NT","Online","รอสอบถาม","null","นครสวรรค์","ลาดยาว","Calix","10.152.5.152","NT1_เขาทอง","E7-2","10G","3","5","8","1 - 2 ปี","Indoor","ER","2 Slot (Max 24 Port)","-","null","null","no","null","null","null","null","OLT ยังใช้"
"3449","BigRock","null","null","null","อุทัยธานี","หนองฉาง","ZTE","10.223.170.96","uti-nlek-bigrock-olt01(10.223.170.96)","C320v2","10G","0","8","8","3 - 5 ปี","ไม่พบใน Mng","null","2 Slot","-","OLT_BR_เนินเหล็ก-โพธิ์ส้ม","8","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
